Date,population,unemployment_rate,productivity_index,change_qoq,growth_rate_qoq,total_wage,BSI,BSI_Composite,cpi_growth,wage_growth,real_wage_growth,unemployment_rate_MA3,BSI_Composite_MA3,unemployment_rate_change3,BSI_Composite_change3
1995-01-01,31452487.060888886,2.659247767639631,101.82389889891752,2.1585609494227027,-0.5552329429809064,5268008.332981556,91.4193358953989,,0.9,,,,,,
1995-02-01,30838353.965929843,2.620968683991687,92.26023391529554,-4.205559238357567,1.8737632358432137,4350218.022379976,84.47842207246651,,0.4,-17.42196011451892,-17.82196011451892,,,,
1995-03-01,34247020.83444033,3.8699295649404606,95.1580719368268,4.589269592359376,-0.1567907605020215,4374623.836064454,108.36014865943456,,1.0,0.5610250695234464,-0.43897493047655356,3.050048672190593,,,
1995-04-01,30462763.905742757,3.655766401130382,93.41981471119756,1.148974677884176,0.7987466926983724,5325634.381461424,103.84245619134292,,0.6,21.7392530428977,21.1392530428977,3.382221550020843,,0.996518633490751,
1995-05-01,31116395.75804562,3.084023345726939,101.02406535452268,-1.279168715756579,0.308292001129985,4733951.727657141,94.65615412500048,,0.2,-11.11008776464143,-11.310087764641429,3.5365731039325934,,0.463054661735252,
1995-06-01,28690673.63537105,4.6459289631779255,102.41129698141894,3.371797671492065,1.8412053539731867,4129207.738774083,88.92557387403616,,-0.3,-12.774612494461346,-12.474612494461345,3.795239570011749,,0.7759993982374649,
1995-07-01,33173784.151564367,3.59071247432412,102.87848948945896,3.9636879205531974,1.83938859680022,4490408.641900498,90.46250881378973,,0.3,8.747462612129375,8.447462612129375,3.7735549277429947,,-0.06505392680626221,
1995-08-01,31332462.49951098,2.4854739798204495,105.24560618044208,-1.2545775910264654,0.2497341764210112,5266837.712628114,91.9438904685566,,0.6,17.290833254743674,16.690833254743673,3.5740384724408316,,-0.5985493659064893,
1995-09-01,28212731.117116187,3.60696815065414,102.98181110885498,2.8369117896156983,1.106184415555466,4461696.179950065,99.70444514271549,,0.9,-15.287000978738895,-16.187000978738894,3.22771820159957,,-1.0389608125237855,
1995-10-01,35723331.58196147,3.3070229792216823,95.2142748006982,0.2734309920308432,1.6352983204261116,5046847.565530238,86.94147786960596,,-0.5,13.114998466496242,13.614998466496242,3.1331550365654244,,-0.28368949510243757,
1995-11-01,31411942.29560104,3.77498743217898,97.69444979445834,-0.1238199756948221,-0.0831281891394125,5409523.997758034,85.09052129651897,,-0.2,7.1861974731486145,7.386197473148615,3.5629928540182676,,1.2895134523585305,
1995-12-01,31899511.0,3.7840164972155854,96.16773808802442,-3.818373435379354,5.728418404212011,4869522.160899442,79.69855684481098,,0.7,-9.982427974853136,-10.682427974853136,3.6220089695387494,,0.1770483465614454,
1996-01-01,31935095.25,4.856772532139814,87.64533334016517,0.6454633711757287,-4.4241470901872635,4265513.207694763,99.43949354659163,,1.0,-12.403864963479549,-13.403864963479549,4.138592153844793,,1.549749552918132,
1996-02-01,31970679.5,3.646879835166046,97.91266030107931,3.431871413252769,0.7151605059639952,4131476.658740768,83.42119280487547,,0.4,-3.1423311200209247,-3.5423311200209247,4.0958896215071485,,-0.12810759701293417,
1996-03-01,32006263.75,2.8749603535903,106.74832286225508,-4.37742883893483,-2.2633511523667216,5485758.125089687,109.56457485947908,,0.7,32.77959863294231,32.07959863294231,3.792870906965387,,-0.9090561436252855,
1996-04-01,32041848.0,3.094130243391676,94.2532259176055,-3.068712605618729,5.306972031176869,5092783.948150434,84.43123434265443,,0.7,-7.163534519357406,-7.863534519357406,3.2053234773826738,,-1.7626422887481383,
1996-05-01,32077432.25,4.809896399718726,92.6165032936718,4.00551387657269,-0.732447097455112,4211783.597153037,69.48308357482625,,0.6,-17.298993241552164,-17.898993241552166,3.592995665566901,,1.16301656455268,
1996-06-01,32113016.5,3.2008252410799605,99.11541719169932,2.2662728685254754,4.404468323730217,3919123.63929011,84.80860888685825,,0.0,-6.948599117503351,-6.948599117503351,3.7016172947301205,,0.3258648874896606,
1996-07-01,32148600.75,2.704893879467663,99.32510315420616,-0.1681683761887873,3.5738505140722205,4719568.116968173,83.57732693595582,,0.5,20.424068014936392,19.924068014936392,3.571871840088783,,-0.38923636392401306,
1996-08-01,32184185.0,2.5103598281947535,108.75970100281032,3.12268154819121,0.7349540065888724,5094409.492233915,80.14882145201163,,0.5,7.942281284554031,7.442281284554031,2.805359649580792,,-2.2995365715239724,
1996-09-01,32219769.25,3.3302238570321654,108.93400380049478,4.006857183526846,-1.479123078553327,3795553.914626099,97.07095343290408,,0.2,-25.49570425361043,-25.69570425361043,2.8484925215648604,,0.12939861595220492,
1996-10-01,32255353.5,4.084858976180566,103.08754446397587,-7.192609730899537,-0.7561120676048093,3922787.779124554,81.84611924013366,,0.0,3.352181719989833,3.352181719989833,3.3084808871358278,,1.3799650967129033,
1996-11-01,32290937.75,3.702085108576529,91.08874591673248,-0.0989795813309014,-4.452743394014204,5230295.454706436,77.84083740231034,,0.0,33.33108363750634,33.33108363750634,3.705722647263087,,1.1917252803817755,
1996-12-01,32326522.0,4.15135655630171,105.32550435956472,-3.2410856305263764,-0.8190366097407726,4173912.279643939,99.56657479369514,,0.4,-20.19739007500848,-20.59739007500848,3.979433547019602,,0.8211326992695449,
1997-01-01,32365242.416666668,3.446140072018578,101.58837904635628,2.3599486233053564,0.9845160641711788,3519798.0421709884,88.59323588125653,,0.8,-15.671489807369653,-16.471489807369654,3.7665272456322723,,-0.6387189041619883,
1997-02-01,32403962.833333332,3.353973493351591,98.25321237317176,0.0507343591755482,2.455997296500761,5195641.970187338,101.6870569098151,,0.6,47.611934205824504,47.0119342058245,3.6504900405572926,,-0.34811161522493794,
